model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0309,0,90,fwp,0,0,0,6,1.0000,4.5834,0.9984,34.76
timbrewm,2,ecc1,10,6,64,chinese:SSB0309,1,91,mean,1,1,1,5,0.8333,4.5240,0.9978,33.47
timbrewm,2,ecc1,10,6,64,chinese:SSB0309,1,91,fwp,1,1,1,5,0.8333,4.5240,0.9978,33.47
timbrewm,2,ecc1,10,6,64,chinese:SSB0309,2,92,mean,0,0,0,6,1.0000,4.5705,0.9987,33.95
timbrewm,2,ecc1,10,6,64,chinese:SSB0309,2,92,fwp,0,0,0,6,1.0000,4.5705,0.9987,33.95
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,0,93,mean,0,0,0,6,1.0000,4.5809,0.9992,36.91
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,0,93,fwp,0,0,0,6,1.0000,4.5809,0.9992,36.91
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,1,94,mean,0,0,0,6,1.0000,4.6003,0.9990,36.14
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,1,94,fwp,0,0,0,6,1.0000,4.6003,0.9990,36.14
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,2,95,mean,0,0,0,5,0.8333,4.4749,0.9987,35.59
timbrewm,2,ecc1,10,6,64,chinese:SSB0315,2,95,fwp,0,0,0,5,0.8333,4.4749,0.9987,35.59
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,0,96,mean,0,0,0,6,1.0000,4.5754,0.9987,33.64
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,0,96,fwp,0,0,0,6,1.0000,4.5754,0.9987,33.64
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,1,97,mean,0,0,0,5,0.8333,4.6159,0.9988,34.67
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,1,97,fwp,0,0,0,5,0.8333,4.6159,0.9988,34.67
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,2,98,mean,1,0,0,4,0.6667,4.5748,0.9983,33.98
timbrewm,2,ecc1,10,6,64,chinese:SSB0316,2,98,fwp,1,0,0,4,0.6667,4.5748,0.9983,33.98
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,0,99,mean,0,0,0,4,0.6667,4.5020,0.9985,33.59
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,0,99,fwp,0,0,0,4,0.6667,4.5020,0.9985,33.59
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,1,100,mean,0,0,0,5,0.8333,4.5779,0.9981,32.23
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,1,100,fwp,0,0,0,5,0.8333,4.5779,0.9981,32.23
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,2,101,mean,0,0,0,4,0.6667,4.5871,0.9988,33.56
timbrewm,2,ecc1,10,6,64,chinese:SSB0323,2,101,fwp,0,0,0,4,0.6667,4.5871,0.9988,33.56
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,0,102,mean,1,0,0,4,0.6667,4.3653,0.9980,28.65
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,0,102,fwp,1,0,0,4,0.6667,4.3653,0.9980,28.65
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,1,103,mean,1,0,0,4,0.6667,4.5636,0.9979,29.38
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,1,103,fwp,1,0,0,4,0.6667,4.5636,0.9979,29.38
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,2,104,mean,0,0,0,4,0.6667,4.5597,0.9976,29.63
timbrewm,2,ecc1,10,6,64,chinese:SSB0338,2,104,fwp,0,0,0,4,0.6667,4.5597,0.9976,29.63
timbrewm,2,ecc1,10,6,64,chinese:SSB0339,0,105,mean,1,0,0,5,0.8333,4.5742,0.9968,29.08
timbrewm,2,ecc1,10,6,64,chinese:SSB0339,0,105,fwp,1,0,0,5,0.8333,4.5742,0.9968,29.08
timbrewm,2,ecc1,10,6,64,chinese:SSB0339,1,106,mean,0,0,0,6,1.0000,4.5932,0.9974,29.84
