model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,43,average,31702,16,0.5228281319,15,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
audioseal,8,44,single,49195,16,0.6906193495,12,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
audioseal,8,44,targeted,44802,16,0.5079494119,10,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,2,native decoder bit marginal
audioseal,8,44,average,4320,16,0.5845245123,7,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
audioseal,8,45,single,7585,16,0.7209753692,14,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
audioseal,8,45,targeted,47956,16,0.6339614391,0,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,1,native decoder bit marginal
audioseal,8,45,average,7392,16,0.5862733722,15,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
audioseal,8,46,single,40411,16,0.7303582430,10,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
audioseal,8,46,targeted,49298,16,0.6578105092,7,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,1,native decoder bit marginal
audioseal,8,46,average,46359,16,0.5004794002,15,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,,native decoder bit marginal
audioseal,8,47,single,35429,16,0.7061443329,12,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
audioseal,8,47,targeted,7552,16,0.7073406577,14,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,1,native decoder bit marginal
audioseal,8,47,average,23778,16,0.5401690304,15,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,,native decoder bit marginal
audioseal,8,48,single,2997,16,0.6814921796,15,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
audioseal,8,48,targeted,19248,16,0.6993730664,12,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,1,native decoder bit marginal
audioseal,8,48,average,3360,16,0.6629231572,14,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,,native decoder bit marginal
audioseal,8,49,single,22104,16,0.7204276621,8,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
audioseal,8,49,targeted,48480,16,0.5475185513,14,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,1,native decoder bit marginal
audioseal,8,49,average,23584,16,0.6752295494,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,,native decoder bit marginal
audioseal,8,50,single,63432,16,0.6813010573,10,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
audioseal,8,50,targeted,63368,16,0.5240923762,10,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,1,native decoder bit marginal
audioseal,8,50,average,17440,16,0.6419667304,7,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,,native decoder bit marginal
audioseal,8,51,single,59128,16,0.7100164890,13,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,,native decoder bit marginal
