model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,reference_payload,published_pesq,published_stoi,published_si_sdr,recomputed_si_sdr,snr,si_sdr_abs_error,visqol,si_sdr_for_table
timbrewm,8,186,english:125,1,dataset/collusion_300/english/125/english_125_01.wav,"[5, 27, 105, 203, 247, 549, 637, 810]",5,4.500607013702393,0.9963965076861976,,26.688853,26.697414,,4.53799321,26.688853
timbrewm,8,187,english:125,2,dataset/collusion_300/english/125/english_125_02.wav,"[212, 409, 524, 723, 725, 833, 923, 933]",212,4.503844738006592,0.9952411111610632,,26.452585,26.462366,,4.7652589,26.452585
timbrewm,8,188,english:125,3,dataset/collusion_300/english/125/english_125_03.wav,"[115, 137, 335, 425, 812, 891, 970, 1003]",115,4.385188579559326,0.9952521795294405,,25.619841,25.63172,,4.61364171,25.619841
timbrewm,8,189,english:1263,1,dataset/collusion_300/english/1263/english_1263_01.wav,"[214, 299, 461, 548, 849, 943, 967, 1001]",214,4.458329200744629,0.9979254458810553,,28.220178,28.226573,,4.49550101,28.220178
timbrewm,8,190,english:1263,2,dataset/collusion_300/english/1263/english_1263_02.wav,"[63, 104, 318, 456, 641, 799, 839, 1001]",63,4.562559127807617,0.9985910274295122,,30.745246,30.748895,,4.46805331,30.745246
timbrewm,8,191,english:1263,3,dataset/collusion_300/english/1263/english_1263_03.wav,"[23, 93, 206, 248, 259, 294, 476, 741]",23,4.544271945953369,0.9985611705638842,,31.26285,31.266084,,4.68344901,31.26285
timbrewm,8,192,english:1334,1,dataset/collusion_300/english/1334/english_1334_01.wav,"[94, 277, 388, 395, 444, 753, 781, 972]",94,4.530996322631836,0.9942041663048584,,29.019946,29.025128,,4.12206693,29.019946
timbrewm,8,193,english:1334,2,dataset/collusion_300/english/1334/english_1334_02.wav,"[279, 390, 674, 678, 681, 778, 861, 988]",279,4.566919326782227,0.999172615883024,,31.558766,31.561481,,4.12707119,31.558766
timbrewm,8,194,english:1334,3,dataset/collusion_300/english/1334/english_1334_03.wav,"[7, 36, 74, 240, 444, 609, 930, 945]",7,4.50995397567749,0.9947279254621608,,29.606636,29.611375,,4.50997584,29.606636
timbrewm,8,195,english:1355,1,dataset/collusion_300/english/1355/english_1355_01.wav,"[7, 71, 354, 468, 483, 484, 740, 999]",7,4.520220279693604,0.9975879798614868,,33.568711,33.570346,,4.81146219,33.568711
timbrewm,8,196,english:1355,2,dataset/collusion_300/english/1355/english_1355_02.wav,"[175, 195, 402, 499, 600, 669, 841, 965]",175,4.561261177062988,0.998128753691795,,32.321797,32.324165,,4.58286964,32.321797
timbrewm,8,197,english:1355,3,dataset/collusion_300/english/1355/english_1355_03.wav,"[12, 99, 235, 255, 557, 765, 778, 910]",12,4.56350564956665,0.9989455132371592,,32.942283,32.944483,,4.70498178,32.942283
timbrewm,8,198,english:1363,1,dataset/collusion_300/english/1363/english_1363_01.wav,"[18, 227, 348, 397, 574, 787, 788, 846]",18,4.585186958312988,0.9966067748359552,,37.499924,42.561184,,4.92929131,37.499924
timbrewm,8,199,english:1363,2,dataset/collusion_300/english/1363/english_1363_02.wav,"[330, 435, 442, 496, 610, 612, 904, 992]",330,4.585553646087647,0.996259204790268,,36.529972,41.151094,,4.92479391,36.529972
timbrewm,8,200,english:1363,3,dataset/collusion_300/english/1363/english_1363_03.wav,"[75, 262, 426, 570, 581, 733, 941, 1006]",75,4.569547176361084,0.996322883471072,,36.215309,41.024348,,4.87037519,36.215309
timbrewm,8,201,english:1447,1,dataset/collusion_300/english/1447/english_1447_01.wav,"[139, 195, 299, 622, 709, 858, 879, 953]",139,4.571465492248535,0.9880517989412052,,29.401803,29.407749,,4.23725989,29.401803
timbrewm,8,202,english:1447,2,dataset/collusion_300/english/1447/english_1447_02.wav,"[31, 270, 279, 291, 346, 565, 688, 739]",31,4.53171443939209,0.986334949228148,,27.89938,27.908958,,4.05132971,27.89938
timbrewm,8,203,english:1447,3,dataset/collusion_300/english/1447/english_1447_03.wav,"[48, 120, 252, 392, 726, 770, 850, 994]",48,4.5751566886901855,0.9838276827374628,,27.883907,27.891472,,4.22606948,27.883907
timbrewm,8,204,english:1455,1,dataset/collusion_300/english/1455/english_1455_01.wav,"[199, 212, 333, 501, 526, 834, 869, 1010]",199,4.581352710723877,0.9972335917615948,,29.140495,29.144481,,4.58644869,29.140495
timbrewm,8,205,english:1455,2,dataset/collusion_300/english/1455/english_1455_02.wav,"[153, 211, 372, 396, 820, 832, 901, 924]",153,4.585269451141357,0.997399299120249,,30.502675,30.506565,,4.83116621,30.502675
timbrewm,8,206,english:1455,3,dataset/collusion_300/english/1455/english_1455_03.wav,"[7, 80, 381, 431, 825, 850, 881, 1011]",7,4.51264762878418,0.9979258234717724,,29.374335,29.378122,,4.54951838,29.374335
timbrewm,8,207,english:150,1,dataset/collusion_300/english/150/english_150_01.wav,"[110, 234, 248, 586, 752, 788, 975, 998]",110,4.578437328338623,0.9963560432432126,,29.122869,31.029588,,4.60774653,29.122869
timbrewm,8,208,english:150,2,dataset/collusion_300/english/150/english_150_02.wav,"[51, 53, 82, 182, 230, 339, 661, 1000]",51,4.5867838859558105,0.997402779279584,,27.649087,29.928424,,4.70932661,27.649087
timbrewm,8,209,english:150,3,dataset/collusion_300/english/150/english_150_03.wav,"[112, 115, 118, 163, 212, 241, 400, 931]",112,4.567765235900879,0.9931756354898548,,27.98227,29.832887,,4.68954443,27.98227
timbrewm,8,210,english:1502,1,dataset/collusion_300/english/1502/english_1502_01.wav,"[36, 189, 210, 405, 443, 622, 861, 871]",36,4.579546928405762,0.9950445886312836,,32.883617,32.973387,,4.63328881,32.883617
timbrewm,8,211,english:1502,2,dataset/collusion_300/english/1502/english_1502_02.wav,"[3, 182, 327, 333, 617, 903, 915, 991]",3,4.552143573760986,0.9930159881589852,,32.649433,32.795554,,4.36908119,32.649433
timbrewm,8,212,english:1502,3,dataset/collusion_300/english/1502/english_1502_03.wav,"[357, 497, 713, 754, 787, 842, 918, 920]",357,4.563953399658203,0.9946515631780332,,33.83438,33.93506,,4.65916013,33.83438
timbrewm,8,213,english:1553,1,dataset/collusion_300/english/1553/english_1553_01.wav,"[32, 302, 396, 464, 543, 655, 704, 929]",32,4.534226417541504,0.996056704999828,,28.56694,28.572186,,4.59190333,28.56694
timbrewm,8,214,english:1553,2,dataset/collusion_300/english/1553/english_1553_02.wav,"[88, 258, 259, 377, 453, 487, 575, 825]",88,4.532093524932861,0.9970296567796832,,28.307681,28.314081,,4.63798324,28.307681
timbrewm,8,215,english:1553,3,dataset/collusion_300/english/1553/english_1553_03.wav,"[56, 127, 163, 167, 347, 381, 544, 632]",56,4.567608833312988,0.998504743958156,,31.170153,31.173438,,4.76602634,31.170153
timbrewm,8,216,english:1578,1,dataset/collusion_300/english/1578/english_1578_01.wav,"[10, 147, 365, 492, 713, 731, 832, 962]",10,4.507505893707275,0.9964190259370052,,30.013944,30.017524,,4.77988678,30.013944
timbrewm,8,217,english:1578,2,dataset/collusion_300/english/1578/english_1578_02.wav,"[81, 282, 644, 696, 705, 714, 993, 1006]",81,4.541070461273193,0.996889853712751,,30.655856,30.659372,,4.70253382,30.655856
timbrewm,8,218,english:1578,3,dataset/collusion_300/english/1578/english_1578_03.wav,"[7, 22, 208, 284, 462, 469, 505, 750]",7,4.5184855461120605,0.9977705389673324,,31.164642,31.167822,,4.64514849,31.164642
timbrewm,8,219,english:1594,1,dataset/collusion_300/english/1594/english_1594_01.wav,"[182, 471, 491, 527, 547, 714, 855, 1022]",182,4.578592777252197,0.9988140404709508,,26.565599,26.577812,,4.76597417,26.565599
timbrewm,8,220,english:1594,2,dataset/collusion_300/english/1594/english_1594_02.wav,"[31, 96, 167, 238, 496, 528, 846, 853]",31,4.561678886413574,0.9983015156511954,,26.397021,26.408364,,4.50166378,26.397021
timbrewm,8,221,english:1594,3,dataset/collusion_300/english/1594/english_1594_03.wav,"[26, 134, 253, 278, 802, 818, 835, 874]",26,4.565127849578857,0.9981653438816444,,26.381511,26.393235,,4.79664246,26.381511
timbrewm,8,222,english:1624,1,dataset/collusion_300/english/1624/english_1624_01.wav,"[201, 362, 636, 649, 756, 892, 907, 960]",201,4.580582141876221,0.9984928037678282,,31.932237,31.935017,,4.83205318,31.932237
timbrewm,8,223,english:1624,2,dataset/collusion_300/english/1624/english_1624_02.wav,"[168, 195, 431, 499, 604, 868, 925, 927]",168,4.535383224487305,0.9986800529891978,,30.340312,30.344002,,4.71911185,30.340312
timbrewm,8,224,english:1624,3,dataset/collusion_300/english/1624/english_1624_03.wav,"[448, 465, 580, 635, 665, 695, 973, 989]",448,4.544061660766602,0.9984221179310075,,30.906319,30.909247,,4.42477738,30.906319
timbrewm,8,225,english:163,1,dataset/collusion_300/english/163/english_163_01.wav,"[47, 141, 163, 198, 413, 592, 728, 911]",47,4.582365989685059,0.995169559853154,,32.312605,32.315,,4.72389704,32.312605
timbrewm,8,226,english:163,2,dataset/collusion_300/english/163/english_163_02.wav,"[49, 125, 222, 528, 794, 944, 1009, 1010]",49,4.607178211212158,0.9840183114550982,,33.186608,33.188497,,4.46469831,33.186608
timbrewm,8,227,english:163,3,dataset/collusion_300/english/163/english_163_03.wav,"[7, 78, 450, 457, 577, 748, 803, 819]",7,4.576974391937256,0.9918611637573196,,35.625122,35.626287,,4.5540529,35.625122
timbrewm,8,228,english:1723,1,dataset/collusion_300/english/1723/english_1723_01.wav,"[21, 65, 247, 344, 621, 767, 917, 979]",21,4.5638298988342285,0.9975024289664698,,29.294022,29.298819,,4.6783627,29.294022
timbrewm,8,229,english:1723,2,dataset/collusion_300/english/1723/english_1723_02.wav,"[316, 344, 408, 624, 707, 921, 948, 952]",316,4.602302074432373,0.9985476308563964,,29.371914,29.376825,,4.79554887,29.371914
timbrewm,8,230,english:1723,3,dataset/collusion_300/english/1723/english_1723_03.wav,"[330, 385, 471, 514, 593, 637, 760, 839]",330,4.50252628326416,0.9955523588930484,,26.282257,26.28734,,4.70700717,26.282257
timbrewm,8,231,english:1737,1,dataset/collusion_300/english/1737/english_1737_01.wav,"[139, 322, 604, 640, 808, 865, 955, 974]",139,4.514508247375488,0.9963023504904556,,26.406248,26.415353,,4.61089774,26.406248
timbrewm,8,232,english:1737,2,dataset/collusion_300/english/1737/english_1737_02.wav,"[130, 240, 291, 410, 652, 661, 678, 726]",130,4.532966136932373,0.9966098432337532,,29.451886,29.456365,,4.76559989,29.451886
timbrewm,8,233,english:1737,3,dataset/collusion_300/english/1737/english_1737_03.wav,"[15, 138, 319, 392, 431, 678, 781, 938]",15,4.560770511627197,0.9976870549297812,,29.948743,29.953056,,4.79133627,29.948743
timbrewm,8,234,english:1743,1,dataset/collusion_300/english/1743/english_1743_01.wav,"[33, 164, 182, 373, 771, 893, 926, 952]",33,4.575085639953613,0.9987255835656232,,33.273743,33.274762,,4.50427116,33.273743
timbrewm,8,235,english:1743,2,dataset/collusion_300/english/1743/english_1743_02.wav,"[28, 159, 425, 481, 607, 674, 741, 984]",28,4.600992679595947,0.9986832893086016,,31.331889,31.334685,,4.43718881,31.331889
timbrewm,8,236,english:1743,3,dataset/collusion_300/english/1743/english_1743_03.wav,"[1, 400, 489, 712, 720, 867, 869, 996]",1,4.557736873626709,0.9990756894449744,,31.237583,31.24087,,4.48521762,31.237583
timbrewm,8,237,english:1841,1,dataset/collusion_300/english/1841/english_1841_01.wav,"[280, 412, 525, 526, 629, 966, 987, 1018]",280,4.51686429977417,0.9988476755433412,,28.29462,28.299211,,4.80347138,28.29462
timbrewm,8,238,english:1841,2,dataset/collusion_300/english/1841/english_1841_02.wav,"[14, 48, 142, 154, 232, 372, 564, 950]",14,4.550297737121582,0.9993351930758892,,30.147843,30.152036,,4.72792448,30.147843
timbrewm,8,239,english:1841,3,dataset/collusion_300/english/1841/english_1841_03.wav,"[84, 345, 481, 492, 588, 694, 854, 987]",84,4.573511600494385,0.9989636351902244,,30.803003,30.806511,,4.70983864,30.803003
timbrewm,8,240,english:1867,1,dataset/collusion_300/english/1867/english_1867_01.wav,"[79, 96, 214, 253, 370, 508, 552, 663]",79,4.550546169281006,0.9991850560418382,,28.201469,28.208001,,4.78060544,28.201469
timbrewm,8,241,english:1867,2,dataset/collusion_300/english/1867/english_1867_02.wav,"[408, 528, 570, 607, 679, 818, 906, 983]",408,4.550015926361084,0.9989994273009308,,27.337568,27.345508,,4.74096124,27.337568
timbrewm,8,242,english:1867,3,dataset/collusion_300/english/1867/english_1867_03.wav,"[137, 255, 318, 379, 541, 609, 727, 847]",137,4.529199123382568,0.999059562139862,,27.518308,27.525848,,4.76477183,27.518308
timbrewm,8,243,english:1898,1,dataset/collusion_300/english/1898/english_1898_01.wav,"[24, 69, 105, 216, 292, 311, 685, 874]",24,4.563519477844238,0.995904155285036,,27.067855,27.075364,,4.74594489,27.067855
timbrewm,8,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[194, 221, 370, 377, 891, 949, 977, 987]",194,4.5089030265808105,0.9970946644962349,,26.900282,26.909502,,4.85035118,26.900282
timbrewm,8,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[44, 375, 609, 763, 769, 836, 942, 945]",44,4.531586647033691,0.9971952278566092,,26.689738,26.699415,,4.06930103,26.689738
timbrewm,8,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[109, 176, 581, 610, 888, 925, 946, 988]",109,4.572931289672852,0.9893153700873136,,30.786432,30.789313,,4.33498633,30.786432
timbrewm,8,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[11, 596, 636, 643, 763, 801, 821, 850]",11,4.557783126831055,0.9979943125057756,,30.02531,30.028866,,4.65465642,30.02531
timbrewm,8,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[201, 223, 254, 310, 518, 520, 582, 1003]",201,4.583623886108398,0.9980034974281278,,32.620249,32.622604,,4.33009692,32.620249
timbrewm,8,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[12, 47, 75, 452, 467, 547, 678, 890]",12,4.561494827270508,0.9988174494160864,,30.32729,30.33132,,4.78705586,30.32729
timbrewm,8,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[341, 375, 379, 486, 524, 790, 873, 931]",341,4.582742691040039,0.9989930577751064,,29.804157,29.807863,,4.75937782,29.804157
timbrewm,8,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[250, 252, 439, 455, 495, 546, 629, 1000]",250,4.524813175201416,0.9989983691530182,,29.961161,29.964394,,4.69535252,29.961161
timbrewm,8,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[124, 216, 223, 626, 934, 951, 954, 992]",124,4.566873073577881,0.998595100239544,,28.467209,28.473312,,4.72292363,28.467209
timbrewm,8,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[85, 121, 225, 302, 457, 548, 643, 711]",85,4.558082580566406,0.99789328220012,,28.914982,28.920134,,4.73455906,28.914982
timbrewm,8,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[11, 462, 523, 557, 595, 854, 881, 883]",11,4.599418640136719,0.9976675330674578,,28.497515,28.503148,,4.44339122,28.497515
timbrewm,8,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[164, 370, 393, 696, 944, 947, 968, 995]",164,4.574334621429443,0.9998427354252736,,36.637163,36.638069,,4.86802872,36.637163
timbrewm,8,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[365, 391, 449, 470, 599, 615, 699, 1004]",365,4.573439598083496,0.9998075880782968,,39.519032,39.519409,,4.79032343,39.519032
timbrewm,8,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[53, 122, 194, 222, 599, 724, 732, 945]",53,4.584704875946045,0.9998745322043175,,35.88526,35.886301,,4.82455524,35.88526
timbrewm,8,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[344, 367, 480, 484, 589, 771, 891, 902]",344,4.561851501464844,0.9933681972019124,,33.344248,33.348959,,4.41804219,33.344248
timbrewm,8,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[68, 107, 135, 151, 323, 527, 611, 1014]",68,4.578008651733398,0.9978044215173976,,34.551746,34.557457,,4.41943971,34.551746
timbrewm,8,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[79, 214, 480, 572, 577, 682, 702, 895]",79,4.58403205871582,0.9980014544216986,,34.637252,34.641247,,4.67890057,34.637252
timbrewm,8,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[23, 267, 426, 453, 483, 548, 643, 890]",23,4.426106929779053,0.9959944731217024,,27.629076,28.482814,,4.49329161,27.629076
timbrewm,8,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[85, 317, 353, 390, 507, 892, 944, 963]",85,4.465412139892578,0.9946727179326306,,27.027982,28.36975,,4.47073907,27.027982
timbrewm,8,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[19, 77, 298, 380, 393, 415, 651, 893]",19,4.531156539916992,0.993703886118842,,28.029984,29.127003,,4.65261264,28.029984
timbrewm,8,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[16, 67, 130, 278, 337, 412, 454, 732]",16,4.59938907623291,0.9969821135165547,,35.630702,35.631881,,4.73489632,35.630702
timbrewm,8,265,english:1992,2,dataset/collusion_300/english/1992/english_1992_02.wav,"[18, 209, 293, 349, 358, 370, 705, 708]",18,4.595219612121582,0.9970208173296718,,34.102408,34.104116,,4.41567366,34.102408
timbrewm,8,266,english:1992,3,dataset/collusion_300/english/1992/english_1992_03.wav,"[190, 266, 338, 547, 763, 780, 864, 935]",190,4.528613567352295,0.9965676769071302,,34.007492,34.008879,,4.39428969,34.007492
timbrewm,8,267,english:200,1,dataset/collusion_300/english/200/english_200_01.wav,"[12, 349, 383, 538, 751, 835, 864, 1023]",12,4.55519962310791,0.9967335067467048,,32.46624,32.4687,,4.77023367,32.46624
timbrewm,8,268,english:200,2,dataset/collusion_300/english/200/english_200_02.wav,"[46, 249, 407, 428, 860, 863, 868, 991]",46,4.476568222045898,0.9949328304042214,,28.881827,28.887376,,4.40002309,28.881827
timbrewm,8,269,english:200,3,dataset/collusion_300/english/200/english_200_03.wav,"[158, 300, 323, 340, 398, 414, 525, 858]",158,4.549314975738525,0.9954257051787172,,31.579016,31.581669,,4.56023746,31.579016
timbrewm,8,270,english:2002,1,dataset/collusion_300/english/2002/english_2002_01.wav,"[69, 301, 579, 726, 737, 825, 839, 1004]",69,4.595674514770508,0.9990407456538604,,36.919622,36.920496,,4.70325953,36.919622
timbrewm,8,271,english:2002,2,dataset/collusion_300/english/2002/english_2002_02.wav,"[165, 214, 266, 422, 443, 583, 754, 998]",165,4.544939041137695,0.9986959200957376,,35.206428,35.207756,,4.71543856,35.206428
timbrewm,8,272,english:2002,3,dataset/collusion_300/english/2002/english_2002_03.wav,"[107, 462, 463, 528, 618, 624, 671, 919]",107,4.572929859161377,0.996280490929506,,34.484992,34.486401,,4.67056498,34.484992
timbrewm,8,273,english:2007,1,dataset/collusion_300/english/2007/english_2007_01.wav,"[202, 333, 466, 582, 595, 699, 798, 825]",202,4.568583488464356,0.9979974727607608,,30.222932,30.226202,,4.41494639,30.222932
timbrewm,8,274,english:2007,2,dataset/collusion_300/english/2007/english_2007_02.wav,"[160, 418, 508, 523, 614, 756, 782, 852]",160,4.542215824127197,0.9978988437594531,,30.809551,30.81311,,4.68198331,30.809551
timbrewm,8,275,english:2007,3,dataset/collusion_300/english/2007/english_2007_03.wav,"[58, 129, 195, 421, 427, 893, 909, 926]",58,4.51818323135376,0.9986257616724354,,30.399572,30.403194,,4.48210911,30.399572
timbrewm,8,276,english:201,1,dataset/collusion_300/english/201/english_201_01.wav,"[43, 164, 529, 579, 625, 676, 679, 936]",43,4.546309471130371,0.9984718985871468,,30.422836,30.426037,,4.75549729,30.422836
timbrewm,8,277,english:201,2,dataset/collusion_300/english/201/english_201_02.wav,"[48, 184, 342, 744, 760, 820, 959, 1014]",48,4.584192276000977,0.9978220769903976,,29.787123,29.79062,,4.74260385,29.787123
timbrewm,8,278,english:201,3,dataset/collusion_300/english/201/english_201_03.wav,"[15, 182, 316, 420, 455, 593, 781, 816]",15,4.571528434753418,0.998865803631734,,31.379226,31.381665,,4.82654148,31.379226
timbrewm,8,279,english:2092,1,dataset/collusion_300/english/2092/english_2092_01.wav,"[21, 76, 242, 436, 503, 545, 593, 896]",21,4.503994464874268,0.9944405657914944,,32.928665,32.92889,,4.67388569,32.928665
timbrewm,8,280,english:2092,2,dataset/collusion_300/english/2092/english_2092_02.wav,"[4, 218, 327, 590, 658, 718, 884, 968]",4,4.565516948699951,0.9981191769214016,,33.996625,33.99836,,4.68030124,33.996625
timbrewm,8,281,english:2092,3,dataset/collusion_300/english/2092/english_2092_03.wav,"[120, 285, 333, 353, 481, 753, 928, 987]",120,4.547241687774658,0.9937592452444972,,31.507154,31.509488,,4.62879701,31.507154
timbrewm,8,282,english:211,1,dataset/collusion_300/english/211/english_211_01.wav,"[340, 801, 820, 905, 943, 950, 979, 1017]",340,4.505050182342529,0.9970167575603612,,29.601188,30.800557,,4.53025274,29.601188
timbrewm,8,283,english:211,2,dataset/collusion_300/english/211/english_211_02.wav,"[15, 214, 539, 575, 678, 742, 755, 975]",15,4.56367826461792,0.9981327820546207,,31.529078,32.501236,,4.86882339,31.529078
timbrewm,8,284,english:211,3,dataset/collusion_300/english/211/english_211_03.wav,"[0, 2, 135, 533, 647, 683, 691, 986]",0,4.529351711273193,0.996452460824324,,29.350841,30.498299,,4.79673269,29.350841
timbrewm,8,285,english:2136,1,dataset/collusion_300/english/2136/english_2136_01.wav,"[4, 17, 245, 407, 606, 624, 921, 965]",4,4.599461555480957,0.9993440352292168,,38.169104,38.169582,,4.71659963,38.169104
timbrewm,8,286,english:2136,2,dataset/collusion_300/english/2136/english_2136_02.wav,"[21, 106, 186, 544, 623, 928, 1003, 1016]",21,4.503348350524902,0.9986885789147716,,33.788234,33.788676,,4.66971926,33.788234
timbrewm,8,287,english:2136,3,dataset/collusion_300/english/2136/english_2136_03.wav,"[203, 268, 334, 586, 613, 726, 765, 980]",203,4.59535551071167,0.9982358162822688,,36.091178,36.092215,,4.68485884,36.091178
timbrewm,8,288,english:2159,1,dataset/collusion_300/english/2159/english_2159_01.wav,"[74, 225, 266, 316, 385, 424, 755, 876]",74,4.571703433990479,0.9976310576641412,,30.202091,30.205855,,4.72987502,30.202091
