model,K,trial_id,spk,local_t,method,shift_ms,shifted_colluder_index,ASR,attribution_margin,PESQ,STOI
wmcodec,5,20,chinese:SSB0200,0,fwp,-10,0,1,5.34113528,2.4836,0.8246
wmcodec,5,20,chinese:SSB0200,0,mean,10,0,1,17.40910920,3.8478,0.9589
wmcodec,5,20,chinese:SSB0200,0,fwp,10,0,1,7.08409226,2.3234,0.8393
wmcodec,5,20,chinese:SSB0200,0,mean,-20,0,1,17.24493185,2.9181,0.9533
wmcodec,5,20,chinese:SSB0200,0,fwp,-20,0,1,5.89306979,1.9232,0.7939
wmcodec,5,20,chinese:SSB0200,0,mean,20,0,1,14.73104461,3.4586,0.9525
wmcodec,5,20,chinese:SSB0200,0,fwp,20,0,1,6.14775905,1.7976,0.8006
wmcodec,5,20,chinese:SSB0200,0,mean,-50,0,1,15.65844350,2.1644,0.9456
wmcodec,5,20,chinese:SSB0200,0,fwp,-50,0,1,2.53419164,1.4123,0.7283
wmcodec,5,20,chinese:SSB0200,0,mean,50,0,1,15.52767966,2.6366,0.9446
wmcodec,5,20,chinese:SSB0200,0,fwp,50,0,1,5.08861751,1.3829,0.7060
wmcodec,5,21,chinese:SSB0241,0,mean,0,-1,1,0.87295961,4.3348,0.9896
wmcodec,5,21,chinese:SSB0241,0,fwp,0,-1,1,15.65404320,4.1015,0.9823
wmcodec,5,21,chinese:SSB0241,0,mean,-10,1,0,-0.15162557,3.9907,0.9750
wmcodec,5,21,chinese:SSB0241,0,fwp,-10,1,1,21.43904142,2.3150,0.8552
wmcodec,5,21,chinese:SSB0241,0,mean,10,1,0,-0.68019831,4.1701,0.9754
wmcodec,5,21,chinese:SSB0241,0,fwp,10,1,1,6.94127232,2.3797,0.8589
wmcodec,5,21,chinese:SSB0241,0,mean,-20,1,0,-0.89120239,3.3703,0.9721
wmcodec,5,21,chinese:SSB0241,0,fwp,-20,1,1,5.73358449,1.8789,0.8451
wmcodec,5,21,chinese:SSB0241,0,mean,20,1,1,1.44674191,3.8749,0.9738
wmcodec,5,21,chinese:SSB0241,0,fwp,20,1,1,11.69588396,1.8359,0.8461
wmcodec,5,21,chinese:SSB0241,0,mean,-50,1,1,2.02419160,2.2788,0.9637
wmcodec,5,21,chinese:SSB0241,0,fwp,-50,1,1,5.54006978,1.5453,0.7640
wmcodec,5,21,chinese:SSB0241,0,mean,50,1,1,0.24919069,2.8436,0.9662
wmcodec,5,21,chinese:SSB0241,0,fwp,50,1,1,10.02806240,1.5288,0.7625
wmcodec,5,22,chinese:SSB0246,0,mean,0,-1,1,12.10347982,4.2089,0.9859
wmcodec,5,22,chinese:SSB0246,0,fwp,0,-1,1,25.54190087,3.9229,0.9810
wmcodec,5,22,chinese:SSB0246,0,mean,-10,2,1,14.21440783,3.7655,0.9717
wmcodec,5,22,chinese:SSB0246,0,fwp,-10,2,1,13.72554910,1.9917,0.8617
wmcodec,5,22,chinese:SSB0246,0,mean,10,2,1,14.05948754,4.0045,0.9714
wmcodec,5,22,chinese:SSB0246,0,fwp,10,2,1,13.10551058,2.0178,0.8655
wmcodec,5,22,chinese:SSB0246,0,mean,-20,2,1,11.72738463,2.9737,0.9677
wmcodec,5,22,chinese:SSB0246,0,fwp,-20,2,1,20.70000912,1.5980,0.8259
wmcodec,5,22,chinese:SSB0246,0,mean,20,2,1,16.06881518,3.4104,0.9680
wmcodec,5,22,chinese:SSB0246,0,fwp,20,2,1,14.12675946,1.6492,0.8288
wmcodec,5,22,chinese:SSB0246,0,mean,-50,2,1,5.85823953,2.0821,0.9611
wmcodec,5,22,chinese:SSB0246,0,fwp,-50,2,1,18.19295868,1.2964,0.7689
wmcodec,5,22,chinese:SSB0246,0,mean,50,2,1,12.27890858,2.3830,0.9597
wmcodec,5,22,chinese:SSB0246,0,fwp,50,2,1,7.02084123,1.2768,0.7430
wmcodec,5,23,chinese:SSB0261,0,mean,0,-1,1,11.45755287,4.2850,0.9826
wmcodec,5,23,chinese:SSB0261,0,fwp,0,-1,1,32.19158097,4.0660,0.9749
wmcodec,5,23,chinese:SSB0261,0,mean,-10,3,1,16.62513994,4.0098,0.9680
wmcodec,5,23,chinese:SSB0261,0,fwp,-10,3,0,-2.01514933,2.3742,0.8654
wmcodec,5,23,chinese:SSB0261,0,mean,10,3,1,18.11536215,4.0532,0.9689
wmcodec,5,23,chinese:SSB0261,0,fwp,10,3,1,17.02738411,2.1710,0.8582
wmcodec,5,23,chinese:SSB0261,0,mean,-20,3,1,18.41581399,3.2856,0.9634
wmcodec,5,23,chinese:SSB0261,0,fwp,-20,3,1,0.91789562,1.7942,0.8142
wmcodec,5,23,chinese:SSB0261,0,mean,20,3,1,16.39873483,3.6551,0.9642
wmcodec,5,23,chinese:SSB0261,0,fwp,20,3,1,7.08081163,1.8156,0.8234
wmcodec,5,23,chinese:SSB0261,0,mean,-50,3,1,16.53040589,2.2283,0.9576
wmcodec,5,23,chinese:SSB0261,0,fwp,-50,3,0,-1.32789689,1.4040,0.7546
wmcodec,5,23,chinese:SSB0261,0,mean,50,3,1,15.36778705,2.7539,0.9570
wmcodec,5,23,chinese:SSB0261,0,fwp,50,3,1,2.41257152,1.4193,0.7405
wmcodec,5,24,chinese:SSB0267,0,mean,0,-1,1,10.55118426,4.0895,0.9808
wmcodec,5,24,chinese:SSB0267,0,fwp,0,-1,1,8.35375128,4.1751,0.9859
wmcodec,5,24,chinese:SSB0267,0,mean,-10,4,1,14.83092262,3.5560,0.9675
wmcodec,5,24,chinese:SSB0267,0,fwp,-10,4,1,14.23294243,1.7325,0.8322
wmcodec,5,24,chinese:SSB0267,0,mean,10,4,1,9.24266087,3.8647,0.9673
wmcodec,5,24,chinese:SSB0267,0,fwp,10,4,1,13.76308192,1.7091,0.8438
wmcodec,5,24,chinese:SSB0267,0,mean,-20,4,1,15.77581804,2.8189,0.9608
wmcodec,5,24,chinese:SSB0267,0,fwp,-20,4,0,-2.12261382,1.5435,0.7847
wmcodec,5,24,chinese:SSB0267,0,mean,20,4,1,13.69088110,3.5084,0.9627
wmcodec,5,24,chinese:SSB0267,0,fwp,20,4,1,1.71721825,1.4965,0.7844
wmcodec,5,24,chinese:SSB0267,0,mean,-50,4,1,14.81346449,1.7500,0.9534
wmcodec,5,24,chinese:SSB0267,0,fwp,-50,4,1,2.04138374,1.2930,0.7028
wmcodec,5,24,chinese:SSB0267,0,mean,50,4,1,7.33763215,2.6716,0.9552
wmcodec,5,24,chinese:SSB0267,0,fwp,50,4,0,-0.29390144,1.2800,0.6942
wmcodec,5,25,chinese:SSB0273,0,mean,0,-1,1,12.03270705,4.4032,0.9881
wmcodec,5,25,chinese:SSB0273,0,fwp,0,-1,1,10.97980075,4.1727,0.9825
wmcodec,5,25,chinese:SSB0273,0,mean,-10,0,1,9.62259829,3.8830,0.9715
wmcodec,5,25,chinese:SSB0273,0,fwp,-10,0,1,5.05841678,2.0268,0.8508
wmcodec,5,25,chinese:SSB0273,0,mean,10,0,1,7.54003248,4.0548,0.9721
wmcodec,5,25,chinese:SSB0273,0,fwp,10,0,1,6.99803969,2.0217,0.8590
wmcodec,5,25,chinese:SSB0273,0,mean,-20,0,1,6.45039804,3.0724,0.9643
wmcodec,5,25,chinese:SSB0273,0,fwp,-20,0,1,9.26616940,1.7023,0.8235
wmcodec,5,25,chinese:SSB0273,0,mean,20,0,1,7.42750199,3.6560,0.9651
wmcodec,5,25,chinese:SSB0273,0,fwp,20,0,1,19.91819264,1.6853,0.8307
wmcodec,5,25,chinese:SSB0273,0,mean,-50,0,1,5.68415478,2.1386,0.9578
wmcodec,5,25,chinese:SSB0273,0,fwp,-50,0,1,13.89615045,1.2875,0.7402
wmcodec,5,25,chinese:SSB0273,0,mean,50,0,1,6.56582946,2.6485,0.9579
wmcodec,5,25,chinese:SSB0273,0,fwp,50,0,1,2.76954997,1.2925,0.7124
wmcodec,5,26,chinese:SSB0287,0,mean,0,-1,1,16.12722927,4.2820,0.9847
wmcodec,5,26,chinese:SSB0287,0,fwp,0,-1,1,12.81215273,4.0309,0.9764
wmcodec,5,26,chinese:SSB0287,0,mean,-10,1,1,26.88828345,4.0146,0.9694
wmcodec,5,26,chinese:SSB0287,0,fwp,-10,1,1,0.80590719,2.3130,0.8471
wmcodec,5,26,chinese:SSB0287,0,mean,10,1,1,19.20453921,4.1676,0.9701
wmcodec,5,26,chinese:SSB0287,0,fwp,10,1,1,7.04234051,2.4230,0.8645
wmcodec,5,26,chinese:SSB0287,0,mean,-20,1,1,18.87654042,3.3647,0.9671
wmcodec,5,26,chinese:SSB0287,0,fwp,-20,1,0,-3.56967817,2.0755,0.8257
wmcodec,5,26,chinese:SSB0287,0,mean,20,1,1,11.95379508,3.8939,0.9668
wmcodec,5,26,chinese:SSB0287,0,fwp,20,1,1,10.87913441,2.0899,0.8229
wmcodec,5,26,chinese:SSB0287,0,mean,-50,1,1,16.45883235,2.2788,0.9593
wmcodec,5,26,chinese:SSB0287,0,fwp,-50,1,1,11.59968796,1.4596,0.7299
wmcodec,5,26,chinese:SSB0287,0,mean,50,1,1,14.92548631,2.9037,0.9589
wmcodec,5,26,chinese:SSB0287,0,fwp,50,1,1,7.25833378,1.4944,0.7082
wmcodec,5,27,chinese:SSB0288,0,mean,0,-1,1,15.15293224,4.3469,0.9879
wmcodec,5,27,chinese:SSB0288,0,fwp,0,-1,1,28.25213510,4.4211,0.9913
wmcodec,5,27,chinese:SSB0288,0,mean,-10,2,1,12.51818316,3.7947,0.9763
wmcodec,5,27,chinese:SSB0288,0,fwp,-10,2,0,-1.93009189,2.5766,0.8896
wmcodec,5,27,chinese:SSB0288,0,mean,10,2,1,17.84054197,4.0588,0.9767
wmcodec,5,27,chinese:SSB0288,0,fwp,10,2,1,11.86192164,2.4782,0.8992
wmcodec,5,27,chinese:SSB0288,0,mean,-20,2,1,10.32411502,2.7813,0.9704
wmcodec,5,27,chinese:SSB0288,0,fwp,-20,2,1,13.85905185,1.6941,0.8420
wmcodec,5,27,chinese:SSB0288,0,mean,20,2,1,14.90114266,3.4860,0.9705
wmcodec,5,27,chinese:SSB0288,0,fwp,20,2,1,4.97548133,1.6672,0.8205
wmcodec,5,27,chinese:SSB0288,0,mean,-50,2,1,9.44844670,1.9711,0.9642
wmcodec,5,27,chinese:SSB0288,0,fwp,-50,2,0,-1.53346536,1.2961,0.7744
wmcodec,5,27,chinese:SSB0288,0,mean,50,2,1,9.15832926,2.4880,0.9612
wmcodec,5,27,chinese:SSB0288,0,fwp,50,2,1,11.95690119,1.3283,0.7359
wmcodec,5,28,chinese:SSB0299,0,mean,0,-1,1,26.04379587,4.2948,0.9894
wmcodec,5,28,chinese:SSB0299,0,fwp,0,-1,1,22.80632966,4.3749,0.9918
wmcodec,5,28,chinese:SSB0299,0,mean,-10,3,1,27.67602908,3.7386,0.9744
wmcodec,5,28,chinese:SSB0299,0,fwp,-10,3,1,16.47433648,2.0219,0.8609
wmcodec,5,28,chinese:SSB0299,0,mean,10,3,1,25.08435702,4.1135,0.9739
wmcodec,5,28,chinese:SSB0299,0,fwp,10,3,1,8.07017936,2.0926,0.8603
wmcodec,5,28,chinese:SSB0299,0,mean,-20,3,1,22.19593347,2.8696,0.9699
wmcodec,5,28,chinese:SSB0299,0,fwp,-20,3,1,17.10520510,1.5276,0.8212
wmcodec,5,28,chinese:SSB0299,0,mean,20,3,1,26.68015400,3.4031,0.9712
wmcodec,5,28,chinese:SSB0299,0,fwp,20,3,1,1.35488912,1.5472,0.8224
wmcodec,5,28,chinese:SSB0299,0,mean,-50,3,1,7.45102395,1.9386,0.9669
wmcodec,5,28,chinese:SSB0299,0,fwp,-50,3,1,3.51189011,1.2195,0.7575
wmcodec,5,28,chinese:SSB0299,0,mean,50,3,1,25.97058222,2.1263,0.9641
wmcodec,5,28,chinese:SSB0299,0,fwp,50,3,1,13.26835688,1.2179,0.7378
wmcodec,5,29,chinese:SSB0307,0,mean,0,-1,1,5.58362752,4.4199,0.9840
wmcodec,5,29,chinese:SSB0307,0,fwp,0,-1,1,2.29827208,4.4749,0.9883
wmcodec,5,29,chinese:SSB0307,0,mean,-10,4,1,0.29780954,4.0533,0.9704
wmcodec,5,29,chinese:SSB0307,0,fwp,-10,4,0,-0.36321676,2.5982,0.8608
wmcodec,5,29,chinese:SSB0307,0,mean,10,4,1,0.48303127,4.3048,0.9694
wmcodec,5,29,chinese:SSB0307,0,fwp,10,4,1,7.43719548,2.7191,0.8611
wmcodec,5,29,chinese:SSB0307,0,mean,-20,4,1,2.30356026,3.2363,0.9627
wmcodec,5,29,chinese:SSB0307,0,fwp,-20,4,1,1.30347145,1.7338,0.7997
wmcodec,5,29,chinese:SSB0307,0,mean,20,4,1,0.90395850,3.9407,0.9634
wmcodec,5,29,chinese:SSB0307,0,fwp,20,4,1,4.99787032,1.7617,0.8035
wmcodec,5,29,chinese:SSB0307,0,mean,-50,4,1,4.20654821,2.4460,0.9573
wmcodec,5,29,chinese:SSB0307,0,fwp,-50,4,1,3.32556830,1.4862,0.7345
wmcodec,5,29,chinese:SSB0307,0,mean,50,4,1,4.29401276,3.1019,0.9550
wmcodec,5,29,chinese:SSB0307,0,fwp,50,4,1,7.51930898,1.5223,0.7099
wmcodec,5,30,chinese:SSB0309,0,mean,0,-1,1,9.51420953,4.2823,0.9887
wmcodec,5,30,chinese:SSB0309,0,fwp,0,-1,1,19.15632226,4.0241,0.9823
wmcodec,5,30,chinese:SSB0309,0,mean,-10,0,1,13.00819149,3.7528,0.9698
wmcodec,5,30,chinese:SSB0309,0,fwp,-10,0,1,9.22285461,2.2225,0.8716
wmcodec,5,30,chinese:SSB0309,0,mean,10,0,1,10.60098598,3.9255,0.9706
wmcodec,5,30,chinese:SSB0309,0,fwp,10,0,1,15.47782071,2.2867,0.8771
wmcodec,5,30,chinese:SSB0309,0,mean,-20,0,1,13.38112470,3.0068,0.9664
wmcodec,5,30,chinese:SSB0309,0,fwp,-20,0,1,17.50474973,1.8391,0.8407
wmcodec,5,30,chinese:SSB0309,0,mean,20,0,1,11.87814507,3.5124,0.9674
wmcodec,5,30,chinese:SSB0309,0,fwp,20,0,1,4.49958242,1.7880,0.8405
wmcodec,5,30,chinese:SSB0309,0,mean,-50,0,1,10.41425601,2.0323,0.9587
wmcodec,5,30,chinese:SSB0309,0,fwp,-50,0,1,11.97011053,1.3210,0.7781
wmcodec,5,30,chinese:SSB0309,0,mean,50,0,1,11.85583547,2.4735,0.9582
wmcodec,5,30,chinese:SSB0309,0,fwp,50,0,1,2.35001181,1.3428,0.7532
wmcodec,5,31,chinese:SSB0315,0,mean,0,-1,1,11.11366722,4.3741,0.9900
wmcodec,5,31,chinese:SSB0315,0,fwp,0,-1,1,13.16890841,4.1746,0.9844
wmcodec,5,31,chinese:SSB0315,0,mean,-10,1,1,15.33619927,4.1179,0.9768
wmcodec,5,31,chinese:SSB0315,0,fwp,-10,1,1,6.63856661,2.5047,0.8773
wmcodec,5,31,chinese:SSB0315,0,mean,10,1,1,11.61741887,4.2722,0.9763
wmcodec,5,31,chinese:SSB0315,0,fwp,10,1,1,8.91817234,2.4819,0.8739
wmcodec,5,31,chinese:SSB0315,0,mean,-20,1,1,13.05771844,3.3355,0.9723
wmcodec,5,31,chinese:SSB0315,0,fwp,-20,1,1,1.44865733,1.9845,0.8376
wmcodec,5,31,chinese:SSB0315,0,mean,20,1,1,10.51106881,3.8011,0.9723
wmcodec,5,31,chinese:SSB0315,0,fwp,20,1,1,10.39943480,2.0118,0.8206
wmcodec,5,31,chinese:SSB0315,0,mean,-50,1,1,3.41725016,2.2421,0.9658
wmcodec,5,31,chinese:SSB0315,0,fwp,-50,1,1,0.54284382,1.4185,0.7566
wmcodec,5,31,chinese:SSB0315,0,mean,50,1,1,13.01962572,2.6488,0.9660
wmcodec,5,31,chinese:SSB0315,0,fwp,50,1,1,6.50563481,1.4106,0.7473
wmcodec,5,32,chinese:SSB0316,0,mean,0,-1,1,8.34951484,3.9212,0.9764
wmcodec,5,32,chinese:SSB0316,0,fwp,0,-1,1,28.62284225,4.2484,0.9847
wmcodec,5,32,chinese:SSB0316,0,mean,-10,2,1,12.58461136,3.6886,0.9635
wmcodec,5,32,chinese:SSB0316,0,fwp,-10,2,1,11.86453372,1.8959,0.8469
wmcodec,5,32,chinese:SSB0316,0,mean,10,2,1,14.91439722,3.8040,0.9630
wmcodec,5,32,chinese:SSB0316,0,fwp,10,2,1,12.67885570,1.8388,0.8481
wmcodec,5,32,chinese:SSB0316,0,mean,-20,2,1,8.24425605,2.9169,0.9582
wmcodec,5,32,chinese:SSB0316,0,fwp,-20,2,1,10.10566963,1.5919,0.7968
wmcodec,5,32,chinese:SSB0316,0,mean,20,2,1,7.70063041,3.3772,0.9582
wmcodec,5,32,chinese:SSB0316,0,fwp,20,2,1,4.21806034,1.6321,0.7939
wmcodec,5,32,chinese:SSB0316,0,mean,-50,2,1,5.52122736,2.1987,0.9522
wmcodec,5,32,chinese:SSB0316,0,fwp,-50,2,1,11.79074594,1.3306,0.7258
wmcodec,5,32,chinese:SSB0316,0,mean,50,2,1,3.49299137,2.6002,0.9511
wmcodec,5,32,chinese:SSB0316,0,fwp,50,2,1,4.74714090,1.3462,0.7071
wmcodec,5,33,chinese:SSB0323,0,mean,0,-1,1,13.15503748,4.2520,0.9853
wmcodec,5,33,chinese:SSB0323,0,fwp,0,-1,1,22.99572526,4.0354,0.9768
wmcodec,5,33,chinese:SSB0323,0,mean,-10,3,1,21.32052538,3.8344,0.9672
wmcodec,5,33,chinese:SSB0323,0,fwp,-10,3,1,12.43455996,2.3018,0.8499
wmcodec,5,33,chinese:SSB0323,0,mean,10,3,1,14.10419859,4.0654,0.9685
wmcodec,5,33,chinese:SSB0323,0,fwp,10,3,1,15.04658585,2.2374,0.8517
wmcodec,5,33,chinese:SSB0323,0,mean,-20,3,1,19.58098571,3.1158,0.9659
wmcodec,5,33,chinese:SSB0323,0,fwp,-20,3,1,3.95225710,1.6440,0.8208
wmcodec,5,33,chinese:SSB0323,0,mean,20,3,1,17.50879547,3.6688,0.9672
wmcodec,5,33,chinese:SSB0323,0,fwp,20,3,1,10.28612661,1.6734,0.8399
wmcodec,5,33,chinese:SSB0323,0,mean,-50,3,1,23.97282775,2.0291,0.9587
wmcodec,5,33,chinese:SSB0323,0,fwp,-50,3,1,7.89406037,1.2185,0.7649
wmcodec,5,33,chinese:SSB0323,0,mean,50,3,1,19.16183328,2.2653,0.9628
wmcodec,5,33,chinese:SSB0323,0,fwp,50,3,0,-1.70349030,1.2450,0.7494
wmcodec,5,34,chinese:SSB0338,0,mean,0,-1,1,14.88146882,4.2473,0.9864
wmcodec,5,34,chinese:SSB0338,0,fwp,0,-1,1,12.28397430,3.9553,0.9801
wmcodec,5,34,chinese:SSB0338,0,mean,-10,4,1,23.17759694,3.8734,0.9739
wmcodec,5,34,chinese:SSB0338,0,fwp,-10,4,1,9.94961153,2.4177,0.8805
wmcodec,5,34,chinese:SSB0338,0,mean,10,4,1,16.75529376,4.1113,0.9746
wmcodec,5,34,chinese:SSB0338,0,fwp,10,4,1,18.33824179,2.3433,0.8762
wmcodec,5,34,chinese:SSB0338,0,mean,-20,4,1,21.05283350,2.9758,0.9699
wmcodec,5,34,chinese:SSB0338,0,fwp,-20,4,0,-1.78829449,1.7644,0.8296
wmcodec,5,34,chinese:SSB0338,0,mean,20,4,1,16.11173620,3.6732,0.9709
wmcodec,5,34,chinese:SSB0338,0,fwp,20,4,1,9.67911135,1.8124,0.8327
wmcodec,5,34,chinese:SSB0338,0,mean,-50,4,1,7.15106449,1.9653,0.9639
wmcodec,5,34,chinese:SSB0338,0,fwp,-50,4,1,5.85850013,1.3324,0.7637
wmcodec,5,34,chinese:SSB0338,0,mean,50,4,1,19.83718217,2.6634,0.9639
wmcodec,5,34,chinese:SSB0338,0,fwp,50,4,0,-2.86322811,1.3581,0.7391
wmcodec,5,35,chinese:SSB0339,0,mean,0,-1,1,16.82554299,4.0638,0.9756
wmcodec,5,35,chinese:SSB0339,0,fwp,0,-1,1,31.73373572,4.0952,0.9824
wmcodec,5,35,chinese:SSB0339,0,mean,-10,0,1,12.47721247,3.1524,0.9559
wmcodec,5,35,chinese:SSB0339,0,fwp,-10,0,1,3.32327008,1.9396,0.8547
wmcodec,5,35,chinese:SSB0339,0,mean,10,0,1,14.41802698,3.3051,0.9547
wmcodec,5,35,chinese:SSB0339,0,fwp,10,0,1,4.25464839,1.8476,0.8571
wmcodec,5,35,chinese:SSB0339,0,mean,-20,0,1,19.50530013,2.9506,0.9509
wmcodec,5,35,chinese:SSB0339,0,fwp,-20,0,1,3.01756454,1.8327,0.8219
wmcodec,5,35,chinese:SSB0339,0,mean,20,0,1,14.06089528,3.2401,0.9509
wmcodec,5,35,chinese:SSB0339,0,fwp,20,0,0,-1.59007695,1.7417,0.8226
wmcodec,5,35,chinese:SSB0339,0,mean,-50,0,1,14.70565981,2.0298,0.9424
wmcodec,5,35,chinese:SSB0339,0,fwp,-50,0,0,-2.71735395,1.3919,0.7367
wmcodec,5,35,chinese:SSB0339,0,mean,50,0,1,16.14165701,2.5461,0.9437
wmcodec,5,35,chinese:SSB0339,0,fwp,50,0,0,-0.16680616,1.3467,0.7212
wmcodec,5,36,chinese:SSB0341,0,mean,0,-1,1,0.07266909,4.2455,0.9811
wmcodec,5,36,chinese:SSB0341,0,fwp,0,-1,1,4.78800675,3.7322,0.9731
wmcodec,5,36,chinese:SSB0341,0,mean,-10,1,1,16.55418961,3.6696,0.9694
wmcodec,5,36,chinese:SSB0341,0,fwp,-10,1,1,21.38956909,2.1777,0.8894
wmcodec,5,36,chinese:SSB0341,0,mean,10,1,1,11.81085733,3.8534,0.9698
wmcodec,5,36,chinese:SSB0341,0,fwp,10,1,1,16.62563916,2.0016,0.8806
wmcodec,5,36,chinese:SSB0341,0,mean,-20,1,1,13.00116298,2.9484,0.9648
wmcodec,5,36,chinese:SSB0341,0,fwp,-20,1,1,8.37948892,1.6897,0.8237
wmcodec,5,36,chinese:SSB0341,0,mean,20,1,1,12.69052190,3.6380,0.9656
wmcodec,5,36,chinese:SSB0341,0,fwp,20,1,1,7.74571888,1.6523,0.8287
wmcodec,5,36,chinese:SSB0341,0,mean,-50,1,1,10.68814550,1.9479,0.9567
wmcodec,5,36,chinese:SSB0341,0,fwp,-50,1,1,12.47915972,1.3877,0.7665
wmcodec,5,36,chinese:SSB0341,0,mean,50,1,1,12.79120100,2.5513,0.9566
wmcodec,5,36,chinese:SSB0341,0,fwp,50,1,1,9.09052412,1.3568,0.7413
wmcodec,5,37,chinese:SSB0342,0,mean,0,-1,1,16.25204287,4.3187,0.9863
wmcodec,5,37,chinese:SSB0342,0,fwp,0,-1,1,20.20128816,4.0526,0.9790
wmcodec,5,37,chinese:SSB0342,0,mean,-10,2,1,13.87781905,3.7130,0.9743
wmcodec,5,37,chinese:SSB0342,0,fwp,-10,2,1,3.25074685,2.0701,0.8620
wmcodec,5,37,chinese:SSB0342,0,mean,10,2,1,12.23011064,4.0753,0.9738
wmcodec,5,37,chinese:SSB0342,0,fwp,10,2,1,10.70825651,1.9699,0.8639
wmcodec,5,37,chinese:SSB0342,0,mean,-20,2,1,13.19195066,2.6598,0.9695
wmcodec,5,37,chinese:SSB0342,0,fwp,-20,2,0,-1.25966215,1.6094,0.8354
wmcodec,5,37,chinese:SSB0342,0,mean,20,2,1,15.13005728,3.5055,0.9690
wmcodec,5,37,chinese:SSB0342,0,fwp,20,2,1,9.68204653,1.5875,0.8202
wmcodec,5,37,chinese:SSB0342,0,mean,-50,2,1,9.57891513,1.8552,0.9636
wmcodec,5,37,chinese:SSB0342,0,fwp,-50,2,1,9.70029521,1.2924,0.7823
wmcodec,5,37,chinese:SSB0342,0,mean,50,2,1,12.70666958,2.4932,0.9633
wmcodec,5,37,chinese:SSB0342,0,fwp,50,2,1,7.70519067,1.2797,0.7473
wmcodec,5,38,chinese:SSB0354,0,mean,0,-1,1,15.34237379,4.0187,0.9780
wmcodec,5,38,chinese:SSB0354,0,fwp,0,-1,1,4.70208877,4.2081,0.9852
wmcodec,5,38,chinese:SSB0354,0,mean,-10,3,1,21.21495237,3.6166,0.9691
wmcodec,5,38,chinese:SSB0354,0,fwp,-10,3,0,-0.09218454,1.7160,0.8857
wmcodec,5,38,chinese:SSB0354,0,mean,10,3,1,20.76604579,3.8446,0.9678
wmcodec,5,38,chinese:SSB0354,0,fwp,10,3,1,10.03440059,1.6097,0.8721
wmcodec,5,38,chinese:SSB0354,0,mean,-20,3,1,17.76150458,2.8055,0.9640
wmcodec,5,38,chinese:SSB0354,0,fwp,-20,3,0,-2.87898413,1.4385,0.8504
wmcodec,5,38,chinese:SSB0354,0,mean,20,3,1,14.58471108,3.4587,0.9648
wmcodec,5,38,chinese:SSB0354,0,fwp,20,3,1,7.24067530,1.4587,0.8323
wmcodec,5,38,chinese:SSB0354,0,mean,-50,3,1,18.15522133,1.9356,0.9555
wmcodec,5,38,chinese:SSB0354,0,fwp,-50,3,0,-4.70718393,1.2700,0.7788
wmcodec,5,38,chinese:SSB0354,0,mean,50,3,1,18.47867329,2.5867,0.9566
wmcodec,5,38,chinese:SSB0354,0,fwp,50,3,0,-6.31495965,1.2814,0.7628
wmcodec,5,39,chinese:SSB0366,0,mean,0,-1,1,5.08035083,4.2991,0.9796
wmcodec,5,39,chinese:SSB0366,0,fwp,0,-1,1,24.64494234,3.9891,0.9673
wmcodec,5,39,chinese:SSB0366,0,mean,-10,4,1,11.22642016,3.7786,0.9607
wmcodec,5,39,chinese:SSB0366,0,fwp,-10,4,1,8.13662507,2.0646,0.8349
wmcodec,5,39,chinese:SSB0366,0,mean,10,4,1,9.53594553,4.0098,0.9614
wmcodec,5,39,chinese:SSB0366,0,fwp,10,4,1,15.08458053,2.0697,0.8575
wmcodec,5,39,chinese:SSB0366,0,mean,-20,4,1,7.91851001,3.1621,0.9563
wmcodec,5,39,chinese:SSB0366,0,fwp,-20,4,1,5.97110862,1.7409,0.7854
wmcodec,5,39,chinese:SSB0366,0,mean,20,4,1,13.83580143,3.6390,0.9568
wmcodec,5,39,chinese:SSB0366,0,fwp,20,4,1,2.17023230,1.7484,0.7848
wmcodec,5,39,chinese:SSB0366,0,mean,-50,4,1,7.33563025,2.2558,0.9471
wmcodec,5,39,chinese:SSB0366,0,fwp,-50,4,1,0.07099938,1.4277,0.7012
wmcodec,5,39,chinese:SSB0366,0,mean,50,4,1,8.12903766,2.6889,0.9474
wmcodec,5,39,chinese:SSB0366,0,fwp,50,4,1,8.70734447,1.3715,0.6917
wmcodec,5,40,chinese:SSB0375,0,mean,0,-1,1,17.41926487,4.3170,0.9834
wmcodec,5,40,chinese:SSB0375,0,fwp,0,-1,1,35.24465482,4.0118,0.9768
wmcodec,5,40,chinese:SSB0375,0,mean,-10,0,1,25.00174927,3.7809,0.9693
wmcodec,5,40,chinese:SSB0375,0,fwp,-10,0,1,3.78002525,2.4125,0.8810
wmcodec,5,40,chinese:SSB0375,0,mean,10,0,1,21.43664856,4.0664,0.9697
wmcodec,5,40,chinese:SSB0375,0,fwp,10,0,1,7.57206643,2.3338,0.8951
wmcodec,5,40,chinese:SSB0375,0,mean,-20,0,1,22.10898221,3.1453,0.9632
wmcodec,5,40,chinese:SSB0375,0,fwp,-20,0,1,10.93976178,2.0618,0.8524
wmcodec,5,40,chinese:SSB0375,0,mean,20,0,1,19.84021366,3.6675,0.9643
wmcodec,5,40,chinese:SSB0375,0,fwp,20,0,0,-1.14922071,1.9984,0.8573
wmcodec,5,40,chinese:SSB0375,0,mean,-50,0,1,14.19229198,2.1926,0.9542
wmcodec,5,40,chinese:SSB0375,0,fwp,-50,0,0,-2.68340686,1.4692,0.7787
