model,K,spk,local_t,gi,restart,start_id,objective,weights
audioseal,5,chinese:SSB0018,0,5,0,3,0.0000010824,0.33052063;0.29762234;0.12604084;0.24581619;0.00000000
audioseal,5,chinese:SSB0018,0,5,0,4,0.0000010824,0.33083590;0.29812273;0.12571412;0.24532725;0.00000000
audioseal,5,chinese:SSB0018,0,5,0,5,0.0000010822,0.33067104;0.29025350;0.13619908;0.24287638;0.00000000
audioseal,5,chinese:SSB0018,0,5,0,6,0.0000010824,0.33052063;0.29762234;0.12604084;0.24581619;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,0,0.0000010818,0.32748380;0.28488895;0.14782019;0.23980707;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,1,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,2,0.0000010824,0.33083590;0.29812273;0.12571412;0.24532725;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,3,0.0000010822,0.33067104;0.29025350;0.13619908;0.24287638;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,4,0.0000010819,0.34396278;0.29393920;0.11756826;0.24452975;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,5,0.0000010824,0.33052063;0.29762234;0.12604084;0.24581619;0.00000000
audioseal,5,chinese:SSB0018,0,5,1,6,0.0000010813,0.33732619;0.31929548;0.09817349;0.24520484;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,0,0.0000010818,0.32748380;0.28488895;0.14782019;0.23980707;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,1,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,2,0.0000010818,0.31903567;0.28649756;0.13493518;0.25953159;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,3,0.0000010824,0.33083590;0.29812273;0.12571412;0.24532725;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,4,0.0000010824,0.33083590;0.29812273;0.12571412;0.24532725;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,5,0.0000010818,0.31903567;0.28649756;0.13493518;0.25953159;0.00000000
audioseal,5,chinese:SSB0018,0,5,2,6,0.0000010809,0.34713954;0.31920322;0.10945803;0.22419921;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,0,0.0000010818,0.32748380;0.28488895;0.14782019;0.23980707;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,1,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,2,0.0000010809,0.34713954;0.31920322;0.10945803;0.22419921;0.00000000
audioseal,5,chinese:SSB0018,0,5,3,3,0.0000010821,0.32267226;0.30755687;0.12416574;0.24560513;0.00000000
