model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0018,0,5,0,6,0.0001113115,0.01429602;0.16823117;0.19354714;0.10355012;0.05145207;0.14998507;0.14694669;0.17199172
wmcodec,8,chinese:SSB0018,0,5,1,0,0.0001113115,0.01430811;0.16826964;0.19340020;0.10345824;0.05145808;0.15015280;0.14689425;0.17205869
wmcodec,8,chinese:SSB0018,0,5,1,1,0.0001113115,0.01431310;0.16815662;0.19354954;0.10349936;0.05156683;0.14993656;0.14701259;0.17196538
wmcodec,8,chinese:SSB0018,0,5,1,2,0.0001113115,0.01436605;0.16821236;0.19366364;0.10352363;0.05151148;0.14977627;0.14710675;0.17183981
wmcodec,8,chinese:SSB0018,0,5,1,3,0.0001113115,0.01425176;0.16820505;0.19355624;0.10357198;0.05146294;0.14999889;0.14698521;0.17196792
wmcodec,8,chinese:SSB0018,0,5,1,4,0.0001113115,0.01430221;0.16820434;0.19347941;0.10354473;0.05150439;0.15003612;0.14693950;0.17198930
wmcodec,8,chinese:SSB0018,0,5,1,5,0.0001113115,0.01429143;0.16819536;0.19351930;0.10355448;0.05160844;0.14994976;0.14693747;0.17194375
wmcodec,8,chinese:SSB0018,0,5,1,6,0.0001113115,0.01427009;0.16821086;0.19353353;0.10359959;0.05142412;0.15002343;0.14697403;0.17196436
wmcodec,8,chinese:SSB0018,0,5,2,0,0.0001113115,0.01430811;0.16826964;0.19340020;0.10345824;0.05145808;0.15015280;0.14689425;0.17205869
wmcodec,8,chinese:SSB0018,0,5,2,1,0.0001113115,0.01431310;0.16815662;0.19354954;0.10349936;0.05156683;0.14993656;0.14701259;0.17196538
wmcodec,8,chinese:SSB0018,0,5,2,2,0.0001113115,0.01427917;0.16817012;0.19355621;0.10355052;0.05153899;0.14995487;0.14699675;0.17195336
wmcodec,8,chinese:SSB0018,0,5,2,3,0.0001113115,0.01427456;0.16822535;0.19358064;0.10354405;0.05143835;0.14996993;0.14698470;0.17198242
wmcodec,8,chinese:SSB0018,0,5,2,4,0.0001113115,0.01430401;0.16820471;0.19355406;0.10353287;0.05150038;0.14995777;0.14696787;0.17197833
wmcodec,8,chinese:SSB0018,0,5,2,5,0.0001113115,0.01427009;0.16821086;0.19353353;0.10359959;0.05142412;0.15002343;0.14697403;0.17196436
wmcodec,8,chinese:SSB0018,0,5,2,6,0.0001113115,0.01426674;0.16814143;0.19354824;0.10346069;0.05150974;0.15001372;0.14700566;0.17205380
wmcodec,8,chinese:SSB0018,0,5,3,0,0.0001113115,0.01430811;0.16826964;0.19340020;0.10345824;0.05145808;0.15015280;0.14689425;0.17205869
wmcodec,8,chinese:SSB0018,0,5,3,1,0.0001113115,0.01431310;0.16815662;0.19354954;0.10349936;0.05156683;0.14993656;0.14701259;0.17196538
wmcodec,8,chinese:SSB0018,0,5,3,2,0.0001113115,0.01432420;0.16822870;0.19355897;0.10354086;0.05144925;0.14994956;0.14700128;0.17194718
wmcodec,8,chinese:SSB0018,0,5,3,3,0.0001113115,0.01429143;0.16819536;0.19351930;0.10355448;0.05160844;0.14994976;0.14693747;0.17194375
wmcodec,8,chinese:SSB0018,0,5,3,4,0.0001113115,0.01429602;0.16823117;0.19354714;0.10355012;0.05145207;0.14998507;0.14694669;0.17199172
wmcodec,8,chinese:SSB0018,0,5,3,5,0.0001113115,0.01429564;0.16818245;0.19354048;0.10357970;0.05154189;0.14995076;0.14697626;0.17193283
wmcodec,8,chinese:SSB0018,0,5,3,6,0.0001113115,0.01432937;0.16823107;0.19353238;0.10351655;0.05137954;0.15001620;0.14698776;0.17200714
