model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,3,chinese:SSB0018,0,15,13907,tct,1.361491,0,-3.092155
audioseal,3,chinese:SSB0018,0,15,47828,mean,1.362770,0,-3.763206
audioseal,3,chinese:SSB0018,0,15,47828,tct,1.362770,0,-1.869475
audioseal,3,chinese:SSB0018,1,16,16932,mean,0.910927,0,-2.410432
audioseal,3,chinese:SSB0018,1,16,16932,tct,0.910927,0,-2.359406
audioseal,3,chinese:SSB0018,1,16,16916,mean,0.925820,0,-5.228123
audioseal,3,chinese:SSB0018,1,16,16916,tct,0.925820,0,-4.847094
audioseal,3,chinese:SSB0018,1,16,50614,mean,0.935414,0,-5.416299
audioseal,3,chinese:SSB0018,1,16,50614,tct,0.935414,0,-3.021685
audioseal,3,chinese:SSB0018,1,16,16964,mean,1.000000,0,-5.020157
audioseal,3,chinese:SSB0018,1,16,16964,tct,1.000000,0,-4.938232
audioseal,3,chinese:SSB0018,1,16,18180,mean,1.148542,0,-3.479414
audioseal,3,chinese:SSB0018,1,16,18180,tct,1.148542,0,-3.677396
audioseal,3,chinese:SSB0018,1,16,17705,mean,1.185013,0,-3.888329
audioseal,3,chinese:SSB0018,1,16,17705,tct,1.185013,0,-1.940652
audioseal,3,chinese:SSB0018,1,16,51108,mean,1.193956,0,-4.108093
audioseal,3,chinese:SSB0018,1,16,51108,tct,1.193956,0,-2.840767
audioseal,3,chinese:SSB0018,1,16,58806,mean,1.224745,0,-6.952049
audioseal,3,chinese:SSB0018,1,16,58806,tct,1.224745,0,-1.816765
audioseal,3,chinese:SSB0018,1,16,54692,mean,1.344809,0,-3.825795
audioseal,3,chinese:SSB0018,1,16,54692,tct,1.344809,0,-2.067738
audioseal,3,chinese:SSB0018,1,16,19972,mean,1.352696,0,-3.502072
audioseal,3,chinese:SSB0018,1,16,19972,tct,1.352696,0,-3.483015
audioseal,3,chinese:SSB0018,2,17,35730,mean,1.000000,0,-5.351021
audioseal,3,chinese:SSB0018,2,17,35730,tct,1.000000,0,-4.728118
audioseal,3,chinese:SSB0018,2,17,61582,mean,1.146423,0,-2.650536
audioseal,3,chinese:SSB0018,2,17,61582,tct,1.146423,0,-1.782631
audioseal,3,chinese:SSB0018,2,17,24606,mean,1.154701,0,-2.278056
