model,k,trial_id,speaker,clip_index,source_path,sample_rate,coalition_payloads,codec,codec_setting,valid_post_codec_copy_count,all_post_codec_copies_valid,escaped,attribution_margin,pesq,stoi,si_sdr,snr
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",mp3_128k,MP3 128 kbps,5,1,1,2.80260468,4.375961,0.998782,24.271909,22.121077
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",none,none,5,1,1,2.82476807,4.536449,0.998788,26.989243,26.997204
audioseal,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",opus_64k,Opus 64 kbps,5,1,1,2.69586658,4.523993,0.998489,25.483774,25.173824
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",mp3_128k,MP3 128 kbps,5,1,0,-0.30682182,4.410182,0.999518,24.820691,22.387465
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",none,none,5,1,0,-0.42767525,4.533466,0.999523,26.891854,26.901288
audioseal,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",opus_64k,Opus 64 kbps,5,1,0,-0.39483166,4.506,0.999236,25.57348,25.333643
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",mp3_128k,MP3 128 kbps,5,1,1,2.77630377,4.37868,0.998427,23.715636,21.761378
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",none,none,5,1,1,2.70138597,4.535346,0.998434,28.508991,28.514575
audioseal,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",opus_64k,Opus 64 kbps,5,1,1,2.80585861,4.467219,0.997842,25.422637,25.125736
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",mp3_128k,MP3 128 kbps,5,1,1,0.46397972,4.330779,0.99951,23.129897,21.366437
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",none,none,5,1,1,0.68036366,4.589549,0.999511,33.366718,33.36802
audioseal,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",opus_64k,Opus 64 kbps,5,1,1,0.45306587,4.551037,0.999254,28.269849,28.196742
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",mp3_128k,MP3 128 kbps,5,1,1,2.62133789,4.421842,0.999866,25.123202,22.537262
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",none,none,5,1,1,2.60740566,4.5954,0.999869,36.086717,36.086262
audioseal,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",opus_64k,Opus 64 kbps,5,1,1,2.56284809,4.562818,0.999631,29.97017,29.90048
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",mp3_128k,MP3 128 kbps,5,1,1,2.40564442,4.409602,0.999782,27.674054,23.757178
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",none,none,5,1,1,2.41091442,4.605127,0.999785,38.100759,38.101089
audioseal,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",opus_64k,Opus 64 kbps,5,1,1,2.41107416,4.555504,0.999549,30.286572,30.148725
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",mp3_128k,MP3 128 kbps,5,1,1,2.78390026,4.311088,0.999179,23.510963,21.593723
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",none,none,5,1,1,2.78897142,4.582802,0.999183,38.891885,38.892556
audioseal,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",opus_64k,Opus 64 kbps,5,1,1,2.80464458,4.546675,0.998728,28.719342,28.489726
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",mp3_128k,MP3 128 kbps,5,1,1,3.24635696,4.364459,0.99926,26.551777,23.28962
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",none,none,5,1,1,3.19605541,4.562426,0.999271,34.611708,34.612822
audioseal,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",opus_64k,Opus 64 kbps,5,1,1,3.1503582,4.532577,0.99885,28.859139,28.664564
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",mp3_128k,MP3 128 kbps,5,1,1,4.46471214,4.091796,0.999185,20.910974,19.777767
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",none,none,5,1,1,4.50553608,4.56186,0.999192,34.574979,34.573861
audioseal,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",opus_64k,Opus 64 kbps,5,1,1,4.42096949,4.414406,0.998732,18.321488,18.373398
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",mp3_128k,MP3 128 kbps,5,1,1,3.25303888,4.474153,0.999856,31.870153,25.041478
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",none,none,5,1,1,3.22717667,4.61459,0.999859,35.572416,35.572661
audioseal,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",opus_64k,Opus 64 kbps,5,1,1,3.22826481,4.595597,0.999642,27.880106,27.839648
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",mp3_128k,MP3 128 kbps,5,1,1,4.66215706,4.48844,0.999793,33.014569,25.233595
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",none,none,5,1,1,4.66374683,4.603066,0.999796,36.569973,36.569778
audioseal,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",opus_64k,Opus 64 kbps,5,1,1,4.72372627,4.590545,0.999564,30.208547,30.164613
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",mp3_128k,MP3 128 kbps,5,1,1,3.83806896,4.488901,0.999643,29.947282,24.552856
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",none,none,5,1,1,3.86498976,4.610097,0.99965,34.045146,34.046008
audioseal,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",opus_64k,Opus 64 kbps,5,1,1,3.77069283,4.582311,0.999389,27.733102,27.70566
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",mp3_128k,MP3 128 kbps,5,1,1,2.72921944,4.390098,0.999118,22.96409,21.24829
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",none,none,5,1,1,2.60324955,4.575418,0.999132,33.183283,33.185207
audioseal,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",opus_64k,Opus 64 kbps,5,1,1,2.66740274,4.548427,0.998869,27.892496,27.82125
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",mp3_128k,MP3 128 kbps,5,1,1,2.0440731,4.406675,0.999625,23.964733,21.880223
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",none,none,5,1,1,1.99991131,4.594275,0.99963,36.246,36.246695
audioseal,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",opus_64k,Opus 64 kbps,5,1,1,2.02374554,4.572484,0.999284,28.662835,28.614709
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",mp3_128k,MP3 128 kbps,5,1,1,2.84660912,4.422457,0.9997,24.985134,22.450407
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",none,none,5,1,1,2.99294186,4.588868,0.999704,32.79435,32.795572
audioseal,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",opus_64k,Opus 64 kbps,5,1,1,2.97551012,4.555578,0.999386,28.326077,28.272142
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",mp3_128k,MP3 128 kbps,5,1,1,4.47326565,4.502506,0.999547,32.498804,25.153585
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",none,none,5,1,1,3.92216873,4.578784,0.999557,34.532372,34.533582
audioseal,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",opus_64k,Opus 64 kbps,5,1,1,3.86688328,4.557673,0.998688,31.057195,30.940151
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",mp3_128k,MP3 128 kbps,5,1,1,3.38318157,4.46359,0.999797,28.458416,24.026914
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",none,none,5,1,1,3.38870096,4.607373,0.999805,35.273942,35.27294
audioseal,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",opus_64k,Opus 64 kbps,5,1,1,3.38960838,4.566944,0.999166,30.379531,30.219567
audioseal,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",mp3_128k,MP3 128 kbps,5,1,1,1.9928503,4.460193,0.999762,28.220744,24.015862
audioseal,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",none,none,5,1,1,1.98591137,4.603747,0.999776,32.651841,32.653354
audioseal,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",opus_64k,Opus 64 kbps,5,1,1,1.98337317,4.567646,0.999003,29.370106,29.279466
audioseal,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",mp3_128k,MP3 128 kbps,5,1,1,2.63608265,4.449843,0.999328,26.536504,23.335147
audioseal,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",none,none,5,1,1,2.64949274,4.563806,0.999335,28.956809,28.960766
audioseal,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",opus_64k,Opus 64 kbps,5,1,1,2.65440273,4.547542,0.998941,26.988056,26.72381
audioseal,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",mp3_128k,MP3 128 kbps,5,1,1,2.95030642,4.391429,0.998964,24.564887,22.274054
audioseal,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",none,none,5,1,1,3.00642347,4.549937,0.998975,30.488432,30.491907
audioseal,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",opus_64k,Opus 64 kbps,5,1,1,3.03235912,4.538357,0.998642,27.92492,27.479081
audioseal,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",mp3_128k,MP3 128 kbps,5,1,1,2.86493158,4.402327,0.999681,24.664699,22.277588
audioseal,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",none,none,5,1,1,2.88074255,4.579461,0.999687,30.345685,30.349517
audioseal,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",opus_64k,Opus 64 kbps,5,1,1,2.88640594,4.555027,0.999358,27.92792,27.641446
audioseal,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",mp3_128k,MP3 128 kbps,5,1,1,2.08375597,4.347552,0.992879,23.084115,21.320919
audioseal,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",none,none,5,1,1,2.16909599,4.569174,0.992888,30.612623,30.617137
audioseal,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",opus_64k,Opus 64 kbps,5,1,1,2.26187325,4.560715,0.992498,26.468107,25.770658
audioseal,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",mp3_128k,MP3 128 kbps,5,1,1,1.47450066,4.40794,0.992568,26.016876,23.001915
audioseal,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",none,none,5,1,1,1.45540142,4.571953,0.992575,30.888228,30.890877
audioseal,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",opus_64k,Opus 64 kbps,5,1,1,1.34140396,4.561716,0.992223,27.644771,27.101722
audioseal,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",mp3_128k,MP3 128 kbps,5,1,1,0.97811174,4.379381,0.994436,23.84771,21.757903
audioseal,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",none,none,5,1,1,0.97898674,4.570443,0.994448,31.804733,31.803445
audioseal,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",opus_64k,Opus 64 kbps,5,1,1,0.98874664,4.558873,0.994119,27.201612,26.385602
audioseal,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",mp3_128k,MP3 128 kbps,5,1,1,2.65917397,4.404593,0.999163,26.171982,23.023926
audioseal,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",none,none,5,1,1,2.7756238,4.535594,0.999167,28.680875,28.685031
audioseal,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",opus_64k,Opus 64 kbps,5,1,1,2.84361076,4.527588,0.998798,27.346215,27.068072
audioseal,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",mp3_128k,MP3 128 kbps,5,1,1,3.03729534,4.393248,0.998516,24.449629,22.209968
audioseal,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",none,none,5,1,1,3.16262531,4.525892,0.998522,26.39676,26.406801
audioseal,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",opus_64k,Opus 64 kbps,5,1,1,3.12671375,4.515747,0.998207,25.32429,25.031641
audioseal,5,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,16000,"[42742, 23398, 29377, 30292, 2870]",mp3_128k,MP3 128 kbps,5,1,1,2.97434092,4.448651,0.998893,28.124862,23.981158
audioseal,5,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,16000,"[42742, 23398, 29377, 30292, 2870]",none,none,5,1,1,2.9575634,4.550559,0.998901,29.276319,29.280528
audioseal,5,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,16000,"[42742, 23398, 29377, 30292, 2870]",opus_64k,Opus 64 kbps,5,1,1,2.89564514,4.547353,0.998581,28.228341,27.644013
audioseal,5,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,16000,"[57310, 13901, 63879, 31513, 275]",mp3_128k,MP3 128 kbps,5,1,1,2.27046967,4.519802,0.999328,32.612663,25.145137
audioseal,5,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,16000,"[57310, 13901, 63879, 31513, 275]",none,none,5,1,1,2.28778982,4.589921,0.999328,35.572645,35.573496
audioseal,5,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,16000,"[57310, 13901, 63879, 31513, 275]",opus_64k,Opus 64 kbps,5,1,1,2.27657557,4.532707,0.998927,29.236078,29.211713
audioseal,5,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,16000,"[22816, 22044, 63492, 63822, 4174]",mp3_128k,MP3 128 kbps,5,1,1,2.18084764,4.541376,0.999595,29.097327,24.229154
audioseal,5,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,16000,"[22816, 22044, 63492, 63822, 4174]",none,none,5,1,1,2.17133617,4.600034,0.999597,29.526238,29.530155
audioseal,5,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,16000,"[22816, 22044, 63492, 63822, 4174]",opus_64k,Opus 64 kbps,5,1,1,2.20557165,4.582854,0.999307,27.268399,27.234776
audioseal,5,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,16000,"[46997, 21073, 64362, 59680, 6648]",mp3_128k,MP3 128 kbps,5,1,1,4.66594076,4.531056,0.999497,34.573592,25.465098
audioseal,5,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,16000,"[46997, 21073, 64362, 59680, 6648]",none,none,5,1,1,4.70350456,4.58564,0.999499,36.106973,36.107044
audioseal,5,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,16000,"[46997, 21073, 64362, 59680, 6648]",opus_64k,Opus 64 kbps,5,1,1,4.68913984,4.565645,0.999203,30.410272,30.379467
audioseal,5,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,16000,"[20919, 12432, 8495, 45444, 52711]",mp3_128k,MP3 128 kbps,5,1,1,2.22248459,4.411106,0.998744,27.902005,23.836124
audioseal,5,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,16000,"[20919, 12432, 8495, 45444, 52711]",none,none,5,1,1,2.25131798,4.578002,0.998749,32.610031,32.612017
audioseal,5,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,16000,"[20919, 12432, 8495, 45444, 52711]",opus_64k,Opus 64 kbps,5,1,1,2.16439962,4.547194,0.998379,26.74724,26.602845
audioseal,5,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,16000,"[8034, 65043, 23106, 19956, 43518]",mp3_128k,MP3 128 kbps,5,1,1,3.02226114,4.446538,0.999549,28.737354,24.106758
audioseal,5,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,16000,"[8034, 65043, 23106, 19956, 43518]",none,none,5,1,1,3.06753063,4.584072,0.999554,32.31921,32.319697
audioseal,5,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,16000,"[8034, 65043, 23106, 19956, 43518]",opus_64k,Opus 64 kbps,5,1,1,3.06363726,4.552642,0.999155,25.497978,25.437923
audioseal,5,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,16000,"[39619, 63750, 36611, 12379, 4644]",mp3_128k,MP3 128 kbps,5,1,1,3.00297165,4.427886,0.999478,28.935669,24.233216
audioseal,5,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,16000,"[39619, 63750, 36611, 12379, 4644]",none,none,5,1,1,2.62496853,4.566152,0.999483,33.724137,33.726119
audioseal,5,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,16000,"[39619, 63750, 36611, 12379, 4644]",opus_64k,Opus 64 kbps,5,1,1,2.12928534,4.546322,0.99916,26.960831,26.79122
audioseal,5,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,16000,"[31869, 53912, 37654, 36210, 47092]",mp3_128k,MP3 128 kbps,5,1,1,3.87780952,4.515778,0.999487,30.457766,24.744748
audioseal,5,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,16000,"[31869, 53912, 37654, 36210, 47092]",none,none,5,1,1,3.95211554,4.577036,0.999491,31.779836,31.780689
audioseal,5,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,16000,"[31869, 53912, 37654, 36210, 47092]",opus_64k,Opus 64 kbps,5,1,1,3.98164129,4.553821,0.999243,29.233298,29.12269
audioseal,5,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,16000,"[63332, 63382, 54659, 10373, 40333]",mp3_128k,MP3 128 kbps,5,1,1,2.65901184,4.529314,0.99966,32.654973,25.178061
audioseal,5,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,16000,"[63332, 63382, 54659, 10373, 40333]",none,none,5,1,1,2.68517876,4.578085,0.999664,33.538271,33.540243
audioseal,5,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,16000,"[63332, 63382, 54659, 10373, 40333]",opus_64k,Opus 64 kbps,5,1,1,2.80304909,4.536233,0.999347,29.621513,29.547712
audioseal,5,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,16000,"[55800, 52578, 46081, 37054, 62208]",mp3_128k,MP3 128 kbps,5,1,1,3.6502943,4.464581,0.999077,27.427088,23.620545
