model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wmcodec,3,chinese:SSB0018,0,15,32440,mean,0,1024,-47.79450674
wmcodec,3,chinese:SSB0018,0,15,32440,tct,0,1024,-53.07601646
wmcodec,3,chinese:SSB0018,0,15,28504,mean,0,1024,-46.32739944
wmcodec,3,chinese:SSB0018,0,15,28504,tct,0,1024,-46.89461410
wmcodec,3,chinese:SSB0018,0,15,32394,mean,0,1024,-63.99644728
wmcodec,3,chinese:SSB0018,0,15,32394,tct,0,1024,-50.57373941
wmcodec,3,chinese:SSB0018,0,15,49986,mean,0,1024,-36.57742639
wmcodec,3,chinese:SSB0018,0,15,49986,tct,0,1024,-38.45769215
wmcodec,3,chinese:SSB0018,0,15,61555,mean,0,1024,-66.60935946
wmcodec,3,chinese:SSB0018,0,15,61555,tct,0,1024,-41.60614076
wmcodec,3,chinese:SSB0018,0,15,22807,mean,0,1024,-32.99471970
wmcodec,3,chinese:SSB0018,0,15,22807,tct,0,1024,-25.53595498
wmcodec,3,chinese:SSB0018,0,15,25184,mean,0,1024,-24.23712672
wmcodec,3,chinese:SSB0018,0,15,25184,tct,0,1024,-27.03286153
wmcodec,3,chinese:SSB0018,0,15,62483,mean,0,1024,-51.18701859
wmcodec,3,chinese:SSB0018,0,15,62483,tct,0,1024,-43.01314350
wmcodec,3,chinese:SSB0018,0,15,2921,mean,0,1024,-54.74545164
wmcodec,3,chinese:SSB0018,0,15,2921,tct,0,1024,-49.96073133
wmcodec,3,chinese:SSB0018,0,15,59786,mean,0,1024,-59.07714314
wmcodec,3,chinese:SSB0018,0,15,59786,tct,0,1024,-41.14958287
wmcodec,3,chinese:SSB0018,1,16,34589,mean,0,1024,-51.73865821
wmcodec,3,chinese:SSB0018,1,16,34589,tct,0,1024,-71.72588810
wmcodec,3,chinese:SSB0018,1,16,35223,mean,0,1024,-54.14923598
wmcodec,3,chinese:SSB0018,1,16,35223,tct,0,1024,-63.84597549
wmcodec,3,chinese:SSB0018,1,16,26231,mean,0,1024,-66.72755982
wmcodec,3,chinese:SSB0018,1,16,26231,tct,0,1024,-62.38450583
wmcodec,3,chinese:SSB0018,1,16,17835,mean,0,1024,-16.82625443
wmcodec,3,chinese:SSB0018,1,16,17835,tct,0,1024,-9.27809328
wmcodec,3,chinese:SSB0018,1,16,24214,mean,0,1024,-52.36228492
wmcodec,3,chinese:SSB0018,1,16,24214,tct,0,1024,-62.13156760
wmcodec,3,chinese:SSB0018,1,16,40949,mean,0,1024,-52.66274192
wmcodec,3,chinese:SSB0018,1,16,40949,tct,0,1024,-79.80543956
wmcodec,3,chinese:SSB0018,1,16,26406,mean,0,1024,-32.81592538
wmcodec,3,chinese:SSB0018,1,16,26406,tct,0,1024,-15.39158312
wmcodec,3,chinese:SSB0018,1,16,36364,mean,0,1024,-34.21816208
wmcodec,3,chinese:SSB0018,1,16,36364,tct,0,1024,-41.44203055
wmcodec,3,chinese:SSB0018,1,16,20553,mean,0,1024,-35.90560510
wmcodec,3,chinese:SSB0018,1,16,20553,tct,0,1024,-57.59559690
wmcodec,3,chinese:SSB0018,1,16,30615,mean,0,1024,-42.43047549
wmcodec,3,chinese:SSB0018,1,16,30615,tct,0,1024,-44.52830803
wmcodec,3,chinese:SSB0018,2,17,63703,mean,0,1024,-17.10743745
wmcodec,3,chinese:SSB0018,2,17,63703,tct,0,1024,-50.08802485
wmcodec,3,chinese:SSB0018,2,17,4966,mean,0,1024,-16.69536896
wmcodec,3,chinese:SSB0018,2,17,4966,tct,0,1024,-29.75852464
wmcodec,3,chinese:SSB0018,2,17,55398,mean,0,1024,-19.31681009
